Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Class
2.78476234973,18.8415661822,-9.6907662667,9.57879364766,14.563682566,-18.729534975,-16.7429787192,-22.5152333944,-0.579782713334,9.43252826388,1
2.57007533858,18.8415661822,-9.53467556398,9.57879364766,15.8159443291,,-8.59545551693,-22.5152333944,-1.75238500281,10.8237740463,1
2.81052479107,18.8415661822,-9.6907662667,10.0947698454,14.8141349186,-18.6923752174,-7.02783410779,-22.5152333944,-0.962673256838,10.0176072408,0
2.81052479107,18.8415661822,-9.49565288829,10.3240926,12.9357422738,-18.6180557022,-29.0348114657,-22.5152333944,-0.627644031272,9.62322877224,0
2.70747502571,18.8415661822,-9.84685696943,10.1807658784,15.8159443291,-18.8038544903,-20.9599937408,-22.5152333944,-1.05839589271,10.0971966389,0
2.81052479107,18.8415661822,-9.84685696943,9.75078571359,11.9339328633,-18.3950971564,-18.6590874662,-22.5152333944,-0.890881279931,9.52070856215,0
2.75041242794,18.8415661822,-9.65174359102,10.0374391568,14.8141349186,-18.1721386106,-22.7971496342,-22.5152333944,-1.2259105055,10.17185629,0
2.63877518214,18.8415661822,-8.55910867194,10.0661045011,14.9393610949,-18.2092983683,-19.1125658673,-22.5152333944,-1.08232655168,10.0345855083,0
2.81052479107,18.8415661822,-9.61272091534,9.60745899198,13.9375516844,-18.1721386106,-25.3288460087,-22.5152333944,-0.795158644055,9.64441456874,1
2.76758738884,18.8415661822,-9.41760753693,9.95144312384,13.0609684501,-18.1721386106,-4.51549093988,-22.5152333944,-0.795158644055,9.68407979925,0
2.77617486928,18.8415661822,-9.45663021261,9.92277777952,13.8123255081,-18.2464581259,-16.9617314813,-22.5152333944,-0.938742597869,9.92461557335,0
2.81052479107,18.8415661822,-9.6907662667,9.95144312384,,-18.729534975,-32.3626359007,-22.5152333944,-1.17804918756,10.1997265784,0
2.81052479107,18.8415661822,-9.76881161807,9.52146295901,13.3114208028,-18.3950971564,-4.43381459623,-22.5152333944,-0.9148119389,10.0374819757,1
2.69030006482,18.8415661822,-9.6907662667,10.1807658784,16.0663966818,-19.1011325513,-0.167037206139,-22.5152333944,-0.579782713334,9.54769621691,0
2.81052479107,18.8415661822,-9.88587964511,9.77945105791,16.1916228581,-18.8410142479,-42.9528431366,-22.5152333944,-1.41735577725,10.6284238081,1
2.76758738884,18.8415661822,-9.49565288829,10.2094312227,11.3078019817,-18.432256914,-11.5894168787,-22.5152333944,-0.292614805707,9.00348951437,0
2.78476234973,18.8415661822,-9.57369823966,10.0374391568,12.8105160975,-18.3579373988,-10.7815600518,-22.5152333944,-0.819089303024,9.88634799001,0
2.63877518214,18.8415661822,-9.61272091534,9.86544709088,11.9339328633,-18.1721386106,-14.7124535627,-22.5152333944,-0.962673256838,10.1787110642,0
2.76758738884,18.8415661822,-9.57369823966,9.8941124352,12.4348375686,-18.0978190954,-14.7866902261,-22.5152333944,-0.747297326117,9.85974403564,0
2.75899990839,18.8415661822,-9.65174359102,10.0374391568,12.3096113922,-18.3579373988,-11.3346700249,-22.5152333944,-0.507990736428,9.17998649563,0
2.73323746705,18.8415661822,-9.41760753693,10.0374391568,15.6907181528,-18.729534975,-20.7743404049,-22.5152333944,-1.15411852859,10.1811466959,0
2.69888754527,18.8415661822,-9.72978894238,9.72212036927,14.0627778607,-18.0234995801,-5.88686491749,-22.5152333944,-0.723366667148,9.65299700283,0
2.53572541679,18.8415661822,-9.61272091534,9.98010846816,,-18.0606593377,-24.0068540406,-22.5152333944,-0.627644031272,9.62395810459,0
2.81052479107,18.8415661822,-9.65174359102,9.95144312384,14.563682566,-18.2464581259,-28.2895200351,-22.5152333944,-0.819089303024,9.87377931076,0
2.76758738884,18.8415661822,-9.65174359102,10.2380965671,14.3132302133,-18.134978853,-0.699568290123,-22.5152333944,-1.08232655168,10.1261166565,0
2.75041242794,18.8415661822,-9.65174359102,10.0947698454,11.433028158,-18.2836178835,-15.6346331356,-22.5152333944,-0.484060077459,9.75872705318,0
2.75899990839,18.8415661822,-9.53467556398,9.8941124352,13.9375516844,-18.9153337632,-24.7331723897,-22.5152333944,-0.388337441583,9.15372505382,0
2.78476234973,18.8415661822,-9.37858486125,10.1807658784,14.563682566,-18.2836178835,-16.8622489181,-22.5152333944,-1.03446523374,9.97531542599,0
2.76758738884,18.8415661822,-9.72978894238,9.83678174655,12.3096113922,-17.9491800649,-5.51779013621,-22.5152333944,-0.149030851893,9.09239587528,0
2.77617486928,18.8415661822,-9.37858486125,10.0947698454,13.9375516844,-18.1721386106,1.07359327985,-22.5152333944,-0.771227985086,9.81709249003,0
2.81052479107,18.8415661822,-9.49565288829,10.2380965671,12.5600637449,-18.2836178835,-9.98105106639,-22.5152333944,-1.17804918756,10.089386274,0
2.81052479107,18.8415661822,-9.80783429375,10.1807658784,16.1916228581,-19.2869313395,-15.3456042583,-22.5152333944,-1.9198996156,11.3602793967,1
2.81052479107,18.8415661822,-9.49565288829,10.0661045011,13.4366469791,-18.0606593377,-30.9561780096,-22.5152333944,-0.651574690241,9.43653535547,0
2.76758738884,18.8415661822,-9.76881161807,10.0374391568,12.9357422738,-18.3207776411,-5.62747656551,-22.5152333944,-1.15411852859,10.1516790107,0
2.81052479107,18.8415661822,-9.6907662667,9.83678174655,14.188004037,-18.0978190954,-17.360502831,-22.5152333944,-1.27377182343,10.3560769158,0
2.81052479107,18.8415661822,-9.65174359102,9.52146295901,11.433028158,-18.0978190954,-17.8978479316,-22.5152333944,-0.9148119389,9.9941353605,1
2.65595014304,18.8415661822,-9.61272091534,10.0087738125,13.9375516844,-18.0606593377,-12.5171884036,-22.5152333944,-0.986603915807,9.81585497399,0
2.78476234973,18.8415661822,-9.76881161807,9.92277777952,12.9357422738,-18.1721386106,-4.04444607427,-22.5152333944,-0.9148119389,10.0350961934,0
2.75899990839,18.8415661822,-9.6907662667,10.0374391568,13.4366469791,-18.2092983683,-17.0189089014,-22.5152333944,-0.9148119389,10.0402489153,0
2.81052479107,18.8415661822,-9.61272091534,9.95144312384,12.4348375686,-18.2836178835,-23.6706872668,-22.5152333944,-0.890881279931,10.2474173015,0
2.81052479107,18.8415661822,-9.65174359102,10.1234351898,11.808706687,-18.2836178835,-26.5634047691,-22.5152333944,-0.795158644055,9.98993841767,0
2.69030006482,18.8415661822,-9.57369823966,10.2094312227,14.3132302133,-18.2092983683,-2.55851721122,-22.5152333944,-0.771227985086,9.88529497107,0
2.69030006482,18.8415661822,-9.57369823966,10.0947698454,12.8105160975,-18.2464581259,-1.5602115536,-22.5152333944,-0.9148119389,9.99854724174,0
2.71606250616,18.8415661822,-9.45663021261,10.0087738125,15.8159443291,-18.2092983683,-7.11631581322,-22.5152333944,-0.555852054366,9.61395125496,0
2.73323746705,18.8415661822,-9.49565288829,9.49279761469,11.808706687,-17.9863398225,-32.924416544,-22.5152333944,-0.2208228288,9.06030334463,1
2.73323746705,18.8415661822,-9.76881161807,9.98010846816,14.188004037,-17.9120203072,-20.3399405575,-22.5152333944,-1.51307841312,10.4866011038,0
2.81052479107,18.8415661822,-9.76881161807,9.6361243363,13.5618731554,-18.1721386106,-15.3114489121,-22.5152333944,-1.39342511828,10.4517828539,1
2.81052479107,18.8415661822,-9.41760753693,9.8941124352,13.8123255081,-18.0234995801,-34.7167095697,-22.5152333944,-0.46012941849,9.08018910329,0
2.81052479107,18.8415661822,-9.65174359102,9.92277777952,13.9375516844,-19.0268130361,-14.2694792444,-22.5152333944,-0.795158644055,9.76282160079,0
2.81052479107,18.8415661822,-9.53467556398,9.98010846816,13.1861946265,-18.2464581259,-34.7733542229,-22.5152333944,-0.484060077459,9.4250271432,0
2.81052479107,18.8415661822,-9.65174359102,10.1521005341,12.6852899212,-18.3950971564,-18.1997278092,-22.5152333944,-1.05839589271,10.0822549047,0
2.56148785813,18.8415661822,-9.45663021261,10.0374391568,11.808706687,-18.2464581259,-15.1610112328,-22.5152333944,-0.699436008179,9.63247187166,0
2.57007533858,18.8415661822,-9.72978894238,9.98010846816,13.5618731554,-18.2464581259,-6.48299102626,-22.5152333944,-0.699436008179,9.81708016459,0
2.78476234973,18.8415661822,-9.41760753693,10.1521005341,,-17.9863398225,-19.8927773386,-22.5152333944,-1.13018786962,9.99768980537,0
2.78476234973,18.8415661822,-9.41760753693,10.1521005341,13.5618731554,-18.0606593377,-21.4661334243,-22.5152333944,-1.13018786962,10.0253866837,0
2.68171258438,18.8415661822,-9.65174359102,9.92277777952,13.1861946265,-18.5065764293,-35.2076875079,-22.5152333944,-1.13018786962,10.4983637216,0
2.68171258438,18.8415661822,-9.61272091534,10.0087738125,12.6852899212,-18.5808959445,-33.3058939822,-22.5152333944,-1.13018786962,10.3017280745,0
2.6301877017,18.8415661822,-9.45663021261,10.0661045011,15.0645872712,-18.6923752174,-25.479884121,-22.5152333944,-0.723366667148,9.49876680018,0
2.81052479107,18.8415661822,-9.53467556398,9.95144312384,13.8123255081,-19.1754520666,7.77702932951,-22.5152333944,-1.39342511828,10.6330498277,1
2.81052479107,18.8415661822,-9.72978894238,10.2954272557,13.6870993317,-18.0978190954,-8.86760956858,-22.5152333944,-0.651574690241,9.74156231317,0
2.45843809278,18.8415661822,-9.72978894238,9.80811640223,13.5618731554,-19.5470496429,-33.627636338,-22.5152333944,-1.17804918756,10.0605021178,0
2.77617486928,18.8415661822,-8.83226740171,10.3527579443,13.6870993317,-18.2464581259,-13.0287478269,-22.5152333944,-0.866950620962,9.79241895183,0
2.81052479107,18.8415661822,-9.41760753693,10.1234351898,13.9375516844,-18.0234995801,-4.29185095728,-22.5152333944,-0.412268100552,9.41326155609,0
2.65595014304,18.0430169128,-9.92490232079,10.3527579443,14.6889087423,-19.0639727937,-9.8587689548,-22.5152333944,-1.08232655168,10.2265977169,0
2.61301274081,18.8415661822,-9.61272091534,9.95144312384,12.3096113922,-18.2092983683,-10.1897250662,-22.5152333944,-0.244753487769,9.04511210974,0
2.77617486928,18.8415661822,-9.65174359102,10.1807658784,14.6889087423,-18.1721386106,-21.9856404103,-22.5152333944,-0.843019961993,9.84217528886,0
2.71606250616,18.8415661822,-9.84685696943,10.0947698454,12.8105160975,-18.432256914,-33.1107363231,-22.5152333944,-0.771227985086,9.7814089585,0
2.81052479107,18.8415661822,-9.6907662667,9.98010846816,14.9393610949,-19.7700081886,-7.57977259988,-22.5152333944,-1.10625721065,9.85874843025,1
2.77617486928,18.8415661822,-9.45663021261,9.8941124352,11.808706687,-18.134978853,-19.7647617337,-22.5152333944,-0.890881279931,10.0296288226,0
2.67312510393,18.8415661822,-9.2615168342,10.0661045011,12.5600637449,-18.2836178835,-12.5721237006,-22.5152333944,-0.579782713334,9.42206562081,0
2.81052479107,18.8415661822,-9.41760753693,10.0661045011,13.1861946265,-19.9186472191,-22.0946633532,-22.5152333944,-0.866950620962,9.66385195973,1
2.81052479107,18.8415661822,-9.88587964511,9.8941124352,12.9357422738,-18.1721386106,-12.3434968573,-22.5152333944,-1.01053457478,10.0523211826,0
2.81052479107,18.8415661822,-9.80783429375,10.1521005341,13.1861946265,-18.2092983683,-19.1767245722,-22.5152333944,-0.843019961993,9.83962072412,0
2.68171258438,18.8415661822,-9.76881161807,10.3240926,12.8105160975,-18.134978853,-13.0503048134,-22.5152333944,,9.7902215082,0
2.84487471285,18.8415661822,-9.33956218557,10.2094312227,11.808706687,-18.5065764293,-0.0519095916079,-22.5152333944,-0.627644031272,9.64693486912,0
2.84487471285,18.8415661822,-9.33956218557,10.2094312227,11.808706687,-18.5065764293,-23.0612286898,-22.5152333944,-0.627644031272,9.7438690526,0
2.86204967374,18.8415661822,-9.0664034558,10.1234351898,12.4348375686,-19.5470496429,-11.8860882267,-22.5152333944,-0.67550534921,9.65960697821,0
2.86204967374,18.8415661822,-9.0664034558,10.1234351898,12.4348375686,-19.5470496429,-21.0316061669,-22.5152333944,-0.67550534921,9.57679832052,0
2.81052479107,18.8415661822,-9.6907662667,9.6361243363,13.3114208028,-18.6923752174,-7.38714287709,-22.5152333944,-0.890881279931,9.83027775041,1
2.63877518214,18.8415661822,-9.65174359102,9.98010846816,14.6889087423,,-17.0168134293,-22.5152333944,-0.890881279931,9.65083832358,0
2.63877518214,18.8415661822,-9.57369823966,9.83678174655,14.6889087423,-18.3950971564,-23.2460880598,-22.5152333944,-1.20197984653,10.2021710494,0
2.81052479107,18.8415661822,-9.72978894238,10.1521005341,13.0609684501,-18.3207776411,-19.4088532247,,-1.08232655168,10.3068507829,0
2.76758738884,18.8415661822,-9.6907662667,9.40680158173,15.4402658002,-18.9153337632,-13.5045126222,-22.5152333944,-0.962673256838,9.94334422991,1
2.76758738884,18.8415661822,-9.72978894238,9.52146295901,16.0663966818,-19.1754520666,-14.9100251646,-22.5152333944,-1.01053457478,10.0079013377,1
2.81052479107,18.8415661822,-9.45663021261,10.3814232887,10.3059925711,-18.9153337632,-14.3604118811,-22.5152333944,-0.627644031272,9.72502484739,0
2.75899990839,18.8415661822,-9.57369823966,10.2094312227,,-18.432256914,-17.64754092,-22.5152333944,-0.962673256838,10.0986031882,0
2.81052479107,18.8415661822,-9.61272091534,10.2380965671,12.1843852159,-18.2464581259,-22.8590045955,-22.5152333944,-0.9148119389,9.80456786697,0
2.75899990839,18.8415661822,-9.57369823966,10.2094312227,13.5618731554,-18.432256914,-16.3610990229,-22.5152333944,-0.962673256838,10.3233485796,0
2.68171258438,18.8415661822,-9.53467556398,10.0661045011,14.188004037,-18.2464581259,-19.7343395327,-22.5152333944,-1.01053457478,9.83140948339,0
2.68171258438,18.8415661822,-9.45663021261,9.8941124352,16.0663966818,-18.5808959445,-18.8469669987,-22.5152333944,-0.436198759521,9.23726614274,0
2.6301877017,18.8415661822,-9.76881161807,9.95144312384,13.1861946265,-18.1721386106,-23.9475761597,-22.5152333944,-0.938742597869,9.88645741785,0
2.81052479107,18.8415661822,-9.6907662667,9.43546692605,11.0573496291,-18.5065764293,-28.4028680544,-22.5152333944,-0.531921395397,9.46202866466,1
2.63877518214,18.8415661822,-9.76881161807,9.40680158173,18.1952416792,-18.7666947327,-3.52134920918,-22.5152333944,-1.77631566178,11.0498320461,1
2.81052479107,18.8415661822,-9.18347148284,10.0087738125,12.4348375686,-18.6552154598,-16.3346630603,-22.5152333944,-0.771227985086,9.57069248066,0
2.63877518214,18.8415661822,-9.72978894238,9.95144312384,14.3132302133,-18.2092983683,-24.5224117631,-22.5152333944,-1.20197984653,10.1273099142,0
2.78476234973,18.8415661822,-9.65174359102,10.2954272557,11.9339328633,-18.3207776411,-34.0964039561,-22.5152333944,-0.555852054366,9.53352090236,0
2.81052479107,18.8415661822,-9.49565288829,10.1521005341,14.188004037,-18.6923752174,-30.0628725772,-22.5152333944,-1.05839589271,9.98510468798,1
2.81052479107,18.8415661822,-9.53467556398,10.0374391568,15.3150396239,-18.2464581259,-17.8991223252,-22.5152333944,-1.32163314137,10.3950969153,0
2.78476234973,18.8415661822,-9.84685696943,10.2094312227,12.6852899212,-18.3579373988,-5.69075276783,-22.5152333944,-0.795158644055,9.79479790322,0
2.81052479107,18.8415661822,-9.61272091534,9.52146295901,15.3150396239,-18.5437361869,-10.0686901282,-22.5152333944,-0.627644031272,9.58365510752,1
2.81052479107,18.8415661822,-9.72978894238,10.0087738125,14.563682566,-19.9929667344,-14.2753438909,-22.5152333944,-0.819089303024,9.86230122867,1
2.77617486928,18.8415661822,-9.57369823966,10.0374391568,13.3114208028,-20.4017240683,-23.0486280542,-22.5152333944,-0.651574690241,9.67005116331,1
2.59583777991,18.8415661822,-9.72978894238,9.95144312384,14.3132302133,-18.3207776411,-11.0213659483,-22.5152333944,-1.20197984653,10.4492460785,0
2.81052479107,18.8415661822,-9.57369823966,10.0374391568,14.188004037,-18.9896532784,-14.5132818156,-22.5152333944,-0.795158644055,9.70788517665,0
2.81052479107,18.8415661822,-9.57369823966,10.0374391568,14.188004037,-18.9896532784,-31.9554476236,-22.5152333944,,9.79265266933,0
2.72464998661,18.8415661822,-9.65174359102,10.2954272557,11.808706687,-18.2464581259,-15.0299770974,-22.5152333944,-0.507990736428,9.33915656418,0
2.72464998661,18.8415661822,-9.65174359102,10.2954272557,11.808706687,-18.2836178835,-18.8190044433,-22.5152333944,-0.555852054366,9.56694202736,0
2.76758738884,18.8415661822,-9.72978894238,9.95144312384,16.0663966818,-19.8071679463,-19.7796219632,-22.5152333944,-0.962673256838,9.9089516611,1
2.81052479107,18.8415661822,-9.72978894238,9.95144312384,11.3078019817,-18.6552154598,-24.6948367012,-22.5152333944,-0.723366667148,10.0554159861,0
2.81052479107,18.8415661822,-9.57369823966,9.98010846816,12.9357422738,-18.6552154598,-13.6500144286,-22.5152333944,-0.723366667148,9.66261836833,0
2.81052479107,18.8415661822,-9.61272091534,9.52146295901,13.8123255081,-18.5808959445,-16.4525708512,-22.5152333944,-0.46012941849,9.41432352034,1
2.81052479107,18.8415661822,-9.57369823966,9.52146295901,12.5600637449,-18.5808959445,-23.5340043029,-22.5152333944,-0.9148119389,10.1536116835,1
2.81052479107,18.8415661822,-9.61272091534,9.40680158173,12.5600637449,-18.4694166717,-17.4450608083,-22.5152333944,-0.555852054366,9.60274185081,1
2.81052479107,18.8415661822,-9.61272091534,9.40680158173,13.0609684501,-18.2836178835,-12.047843574,-22.5152333944,-0.771227985086,9.76765560731,1
2.81052479107,18.8415661822,-9.49565288829,9.60745899198,13.1861946265,-18.0606593377,-14.9449240955,-22.5152333944,-0.771227985086,9.87004797992,1
2.81052479107,18.8415661822,-9.61272091534,9.40680158173,14.6889087423,-18.2464581259,-38.5018195173,-22.5152333944,-0.819089303024,10.0012297692,1
2.81052479107,18.8415661822,-9.61272091534,9.40680158173,14.6889087423,-18.2464581259,-23.45751438,-22.5152333944,-0.819089303024,10.1333301307,1
2.76758738884,18.8415661822,-9.72978894238,9.49279761469,13.0609684501,-18.2464581259,-5.81381703682,-22.5152333944,-0.747297326117,9.80047383611,1
2.81052479107,18.8415661822,-9.65174359102,9.95144312384,14.563682566,-19.3240910971,,-22.5152333944,-1.01053457478,10.0464377939,1
2.81052479107,18.8415661822,-9.6907662667,10.0947698454,14.3132302133,-19.9186472191,-29.0809343165,-22.5152333944,-0.819089303024,9.71504175347,1
2.81052479107,18.8415661822,-9.65174359102,10.3527579443,12.9357422738,-18.2836178835,-22.8601272568,-22.5152333944,-0.962673256838,10.1271712194,0
2.81052479107,18.8415661822,-9.61272091534,9.92277777952,14.0627778607,-19.4727301276,-35.7261101573,-22.5152333944,-0.962673256838,10.14760036,1
2.78476234973,18.8415661822,-9.65174359102,9.98010846816,13.6870993317,-19.3240910971,-27.4010708471,-22.5152333944,-1.05839589271,10.2579577167,1
2.77617486928,18.8415661822,-9.65174359102,10.0374391568,13.3114208028,-18.2092983683,-10.9721784872,-22.5152333944,-0.938742597869,10.3515681802,0
2.81052479107,18.8415661822,-9.53467556398,,14.188004037,-19.2497715818,-21.6517046541,-22.5152333944,-0.938742597869,9.94902266738,1
2.78476234973,18.8415661822,-9.45663021261,10.0661045011,14.9393610949,-20.3645643107,3.98718973335,-22.5152333944,-0.819089303024,9.98506310125,1
2.81052479107,18.8415661822,-9.49565288829,10.1234351898,15.1898134476,-20.1044460073,-9.28653696802,-22.5152333944,-1.10625721065,10.0998842833,1
2.77617486928,18.8415661822,-9.65174359102,10.3240926,13.1861946265,-18.0978190954,-16.8389407742,-22.5152333944,-1.03446523374,9.9765699438,0
2.81052479107,18.8415661822,-9.61272091534,10.0661045011,13.9375516844,-18.6552154598,-26.1269457432,-22.5152333944,-1.34556380034,10.4533219757,1
2.75899990839,18.8415661822,-9.57369823966,9.8941124352,13.6870993317,-18.432256914,-8.72458384075,-22.5152333944,-0.579782713334,9.43342409147,1
2.90498707598,18.8415661822,-9.0664034558,10.4387539773,15.4402658002,-19.2869313395,-30.9345449786,-22.5152333944,-0.866950620962,9.69612832073,1
2.78476234973,18.8415661822,-9.49565288829,9.77945105791,11.808706687,-18.2836178835,-10.496286423,-22.5152333944,-0.962673256838,9.88803615222,0
2.77617486928,18.8415661822,-9.61272091534,10.2380965671,13.1861946265,-18.134978853,-9.00908555292,-22.5152333944,-1.08232655168,10.4086316039,0
2.61301274081,18.8415661822,-9.33956218557,10.2380965671,12.3096113922,-18.2836178835,-10.532119952,-22.5152333944,-0.819089303024,9.84890318259,0
2.81052479107,18.8415661822,-9.76881161807,10.2667619114,13.9375516844,-18.5437361869,-20.6333361966,-22.5152333944,-0.771227985086,9.763159964,0
2.7418249475,18.8415661822,-9.80783429375,9.77945105791,14.9393610949,-18.0978190954,-35.0790859809,-22.5152333944,-0.866950620962,9.945103671,1
2.77617486928,18.8415661822,-9.72978894238,9.75078571359,13.1861946265,-18.2464581259,-0.35741903954,-22.5152333944,-0.699436008179,9.69142887183,1
2.45843809278,18.8415661822,-9.76881161807,9.57879364766,17.6943369739,-20.2530850378,0.421889050359,-22.5152333944,-1.87203829766,11.0015362565,1
2.81052479107,18.8415661822,-9.33956218557,10.0374391568,14.4384563896,-18.432256914,-19.5731676016,-22.5152333944,-1.13018786962,10.2042572421,1
2.81052479107,18.8415661822,-9.65174359102,9.86544709088,14.6889087423,-18.134978853,-16.9318397478,-22.5152333944,-1.15411852859,10.3271226526,1
2.72464998661,18.8415661822,-9.57369823966,9.46413227037,12.6852899212,-18.3950971564,-23.1326587748,-22.5152333944,-0.9148119389,10.1730689719,1
2.72464998661,18.8415661822,-9.57369823966,9.55012830334,14.188004037,-18.8410142479,-31.7398691979,-22.5152333944,-0.579782713334,9.4098140165,1
2.76758738884,18.8415661822,-8.16888191512,10.2954272557,11.5582543343,-18.0978190954,-15.9045694728,-22.5152333944,-0.747297326117,9.69438419448,0
2.52713793634,18.8415661822,-9.80783429375,9.75078571359,13.3114208028,-18.8038544903,-28.4170177595,-22.5152333944,-0.938742597869,9.9490588959,1
2.81052479107,18.8415661822,-10.0029476722,9.77945105791,13.8123255081,-18.6180557022,-18.2595028797,-22.5152333944,-1.36949445931,10.4228871359,1
2.65595014304,18.8415661822,-9.45663021261,9.95144312384,13.1861946265,-18.729534975,-13.8611155861,-22.5152333944,-0.938742597869,9.85956303214,0
2.81052479107,18.8415661822,-9.6907662667,9.98010846816,12.6852899212,-19.2497715818,-27.161142617,-22.5152333944,-0.843019961993,9.97412377718,1
2.77617486928,18.8415661822,-9.76881161807,9.52146295901,12.0591590396,-18.3207776411,-8.69523731105,-22.5152333944,-0.507990736428,9.24416194153,1
2.78476234973,18.8415661822,-9.37858486125,9.75078571359,13.9375516844,-18.0978190954,-19.9535902888,-22.5152333944,-0.699436008179,9.76921469857,1
2.73323746705,18.8415661822,-9.49565288829,9.60745899198,16.6925275634,-18.9896532784,-3.56664200253,-22.5152333944,-1.41735577725,10.583908348,1
2.81052479107,18.8415661822,-9.61272091534,9.46413227037,17.0682060923,-18.9896532784,-19.8171954015,-22.5152333944,-1.68059302591,10.7595103751,1
2.75899990839,18.8415661822,-9.84685696943,9.66478968062,15.1898134476,-18.729534975,-6.65463749902,-22.5152333944,-1.2977024824,10.2717105904,1
,18.8415661822,-9.72978894238,9.55012830334,12.9357422738,-18.8038544903,-14.0055368369,-22.5152333944,-0.866950620962,10.0046604005,1
2.81052479107,18.8415661822,-9.37858486125,10.2667619114,10.6816711001,-18.134978853,-17.2711378166,-22.5152333944,-0.747297326117,9.67881107024,0
2.76758738884,18.8415661822,-9.57369823966,9.72212036927,11.808706687,-18.6552154598,-40.2911900802,-22.5152333944,-0.292614805707,9.03410654332,0
2.7418249475,18.8415661822,-9.57369823966,10.2667619114,11.433028158,-18.9896532784,-29.6509576836,-22.5152333944,-0.555852054366,9.54545418371,0
2.73323746705,18.8415661822,-9.6907662667,9.8941124352,14.188004037,-18.5808959445,-22.5670598626,-22.5152333944,-1.15411852859,10.1557187785,0
2.71606250616,18.8415661822,-9.96392499647,9.52146295901,15.4402658002,-19.138292309,-23.2651544818,-22.5152333944,-1.34556380034,10.5075568834,1
2.81052479107,18.8415661822,-9.72978894238,9.6361243363,16.6925275634,-18.9524935208,-27.6402014718,-22.5152333944,-1.41735577725,10.5642618897,1
2.78476234973,18.8415661822,-9.45663021261,10.0947698454,13.9375516844,-19.5470496429,3.92769153011,-22.5152333944,-1.03446523374,9.88432197068,1
2.64736266259,18.8415661822,-9.53467556398,10.0947698454,13.8123255081,-19.6956886734,-18.197244288,-22.5152333944,-1.01053457478,10.2511668566,1
2.81052479107,18.8415661822,-9.6907662667,9.6361243363,15.4402658002,-18.4694166717,-12.6499806077,-22.5152333944,-1.75238500281,10.9696723597,1
2.81052479107,18.8415661822,-9.33956218557,9.57879364766,17.1934322687,-18.8781740056,-11.0932815858,-22.5152333944,-1.87203829766,11.040824933,1
2.68171258438,18.8415661822,-9.49565288829,9.83678174655,12.9357422738,-18.2464581259,-16.8904431293,-22.5152333944,-0.890881279931,9.59056834984,1
2.73323746705,18.8415661822,-9.33956218557,9.8941124352,11.9339328633,-18.432256914,-27.3729910775,-22.5152333944,-0.603713372303,9.43239006011,1
2.81052479107,18.8415661822,-9.61272091534,9.92277777952,13.6870993317,-18.2092983683,2.91250152692,-22.5152333944,-1.10625721065,10.1971657025,0
2.81052479107,18.0430169128,-9.53467556398,10.0661045011,14.0627778607,,-7.724692414,-22.5152333944,-0.771227985086,9.77761879194,0
2.76758738884,18.8415661822,-9.57369823966,10.0947698454,13.6870993317,-21.330718009,-12.7506230223,-22.5152333944,-0.651574690241,9.82176017325,0
2.76758738884,18.8415661822,-9.45663021261,10.1521005341,11.5582543343,-18.6180557022,-25.807413903,-22.5152333944,-0.771227985086,9.97321659221,0
2.81052479107,18.8415661822,-8.71519937466,9.83678174655,18.4456940318,-19.6213691581,-20.104166575,-22.5152333944,-1.75238500281,10.7736653051,1
2.81052479107,18.8415661822,-9.65174359102,10.1521005341,14.563682566,,-15.1390382937,-22.5152333944,-0.388337441583,9.26618654065,0
2.81052479107,18.8415661822,-9.76881161807,10.2667619114,17.8195631502,-19.43557037,-8.21294407648,-22.5152333944,-1.87203829766,10.7741574448,1
2.81052479107,18.8415661822,-9.61272091534,9.37813623741,14.4384563896,-18.8038544903,-21.351848425,-22.5152333944,-0.627644031272,9.84032706148,1
2.81052479107,18.8415661822,-9.02738078011,10.1807658784,17.9447893266,-18.9524935208,-23.8715272289,-22.5152333944,-1.82417697972,11.2187127063,1
2.73323746705,18.8415661822,-9.57369823966,10.0947698454,13.1861946265,-18.134978853,-17.697913858,-22.5152333944,-0.771227985086,9.83863876397,0
2.81052479107,18.8415661822,-9.72978894238,10.0947698454,13.5618731554,-18.6552154598,-4.32823866387,-22.5152333944,-0.986603915807,10.0724291967,0
2.81052479107,18.8415661822,-9.84685696943,9.75078571359,15.0645872712,-18.8410142479,-14.5892288896,-22.5152333944,-1.58487039003,10.9720062147,1
2.7418249475,18.8415661822,-9.61272091534,10.1521005341,,-18.8781740056,-15.4120180071,-22.5152333944,-1.56093973106,10.9753454007,1
2.7418249475,18.8415661822,-9.72978894238,9.69345502495,17.0682060923,-18.9896532784,-13.0670468658,-22.5152333944,-1.13018786962,10.3454829288,1
2.81052479107,18.8415661822,-9.72978894238,9.49279761469,15.0645872712,-19.43557037,-19.4179017173,-22.5152333944,-1.9916915925,11.2064555399,1
2.81052479107,18.8415661822,-9.2615168342,10.1807658784,13.0609684501,-18.2836178835,-23.4661852204,-22.5152333944,-0.603713372303,9.70188743378,1
2.77617486928,18.8415661822,-9.53467556398,9.66478968062,13.9375516844,-18.432256914,-14.12499778,-22.5152333944,-0.747297326117,9.85949499466,1
2.81052479107,18.8415661822,-9.49565288829,10.2094312227,13.5618731554,-19.6585289158,-16.6000818971,-22.5152333944,-0.986603915807,9.95377752088,0
